"pathway","SYMBOL","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneName"
"27","HALLMARK_TNFA_SIGNALING_VIA_NFKB","ZC3H12A","ENSMUSG00000042677",14.87355017871,0.345671009427111,0.407212017103548,0.848872319353022,0.395952343038704,0.990347150858665,"Zc3h12a"
"28","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SOD2","ENSMUSG00000006818",445.304147896366,-0.254860982834353,0.173174031199997,-1.47170439510077,0.141100720237481,0.884512947426193,"Sod2"
"29","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NR4A2","ENSMUSG00000026826",22.5631691986574,-0.299075873220018,0.278798869281352,-1.07272986433171,0.283392336894266,0.981401300261693,"Nr4a2"
"30","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IL1A","ENSMUSG00000027399",2.84020147684749,0.676516441700694,1.01022898885506,0.669666431238943,0.503070455454953,0.990347150858665,"Il1a"
"31","HALLMARK_TNFA_SIGNALING_VIA_NFKB","RELB","ENSMUSG00000002983",25.2208708902174,-0.482820105777057,0.45343927710953,-1.06479550879407,0.286968477991985,0.983256286599367,"Relb"
"32","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TRAF1","ENSMUSG00000026875",7.75169906381349,-0.613006758698615,0.672565487962406,-0.911445457238328,0.362060711602274,0.990347150858665,"Traf1"
"33","HALLMARK_TNFA_SIGNALING_VIA_NFKB","BTG2","ENSMUSG00000020423",98.7325866916215,0.228445226591512,0.226566167345539,1.00829364449241,0.313313513183687,0.988226030080389,"Btg2"
"34","HALLMARK_TNFA_SIGNALING_VIA_NFKB","DUSP1","ENSMUSG00000024190",438.49494683212,-0.0716407032558266,0.168080713002363,-0.426227982831198,0.669941729002287,0.996612340417765,"Dusp1"
"35","HALLMARK_TNFA_SIGNALING_VIA_NFKB","MAP3K8","ENSMUSG00000024235",21.5516735711757,-0.349158989961862,0.349298829606245,-0.99959965613243,0.317504289636208,0.989449512035703,"Map3k8"
"36","HALLMARK_TNFA_SIGNALING_VIA_NFKB","ETS2","ENSMUSG00000022895",452.443530497742,0.0475589240446369,0.128869300528842,0.36904773944973,0.712092141437439,0.996612340417765,"Ets2"
"37","HALLMARK_TNFA_SIGNALING_VIA_NFKB","F3","ENSMUSG00000028128",107.114383304986,-0.397524273690161,0.560850391771142,-0.708788438989578,0.478455773135929,0.990347150858665,"F3"
"38","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SDC4","ENSMUSG00000017009",205.303444657469,0.0371042573423726,0.246057167245649,0.150795271512372,0.880137216399647,0.998290427547253,"Sdc4"
"39","HALLMARK_TNFA_SIGNALING_VIA_NFKB","EGR1","ENSMUSG00000038418",81.0375691736588,-0.0246424867815207,0.304733106719531,-0.0808658010506256,0.935548677670739,0.998546647983487,"Egr1"
"40","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IL6","ENSMUSG00000025746",0.339226389050499,-0.806270766878139,2.80782655560734,-0.287151200727832,0.773996549625069,NA,"Il6"
"41","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TNF","ENSMUSG00000024401",4.81565507403554,-0.309984898746768,0.781820221402117,-0.396491277995907,0.691742640937967,0.996612340417765,"Tnf"
"42","HALLMARK_TNFA_SIGNALING_VIA_NFKB","KDM6B","ENSMUSG00000018476",53.5607714895278,0.0976701584450525,0.253080343926443,0.385925500691749,0.699551844076162,0.996612340417765,"Kdm6b"
"43","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NFKB1","ENSMUSG00000028163",87.6670619215472,-0.0388913094999822,0.248289994229437,-0.156636636207112,0.875531227404603,0.998290427547253,"Nfkb1"
"44","HALLMARK_TNFA_SIGNALING_VIA_NFKB","LIF","ENSMUSG00000034394",1.42936408418944,-3.714510628163,1.42317343843832,-2.61001964190606,0.00905370240900313,0.342956018148375,"Lif"
"45","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PTX3","ENSMUSG00000027832",10.9300146159191,1.64241611559467,0.677662482907139,2.42364917200194,0.0153654412680394,0.451720648132322,"Ptx3"
"46","HALLMARK_TNFA_SIGNALING_VIA_NFKB","FOSL1","ENSMUSG00000024912",1.59966610990808,2.01433965121209,1.34318974722132,1.49966872169713,0.133700236599171,0.878861746141518,"Fosl1"
"47","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NR4A1","ENSMUSG00000023034",31.0590623006584,0.329371060756656,0.383126749030306,0.859692155638557,0.389958760012568,0.990347150858665,"Nr4a1"
"48","HALLMARK_TNFA_SIGNALING_VIA_NFKB","JAG1","ENSMUSG00000027276",217.840630205055,0.0185224406796212,0.196390806367242,0.0943141943466795,0.924859574717873,0.998546647983487,"Jag1"
"49","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CCL4","ENSMUSG00000018930",0.811869409592138,-0.251302523938959,1.49397174918984,-0.168211028137069,0.866417265366517,NA,"Ccl4"
"50","HALLMARK_TNFA_SIGNALING_VIA_NFKB","GCH1","ENSMUSG00000037580",13.1049027664365,0.485119277988469,0.361258000716011,1.34286099415644,0.179316988741929,0.91908119150465,"Gch1"
"51","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CCL2","ENSMUSG00000035385",18.4778855075271,-0.237125821489707,0.479526104373304,-0.494500339662652,0.620952866532011,0.994414110300892,"Ccl2"
"52","HALLMARK_TNFA_SIGNALING_VIA_NFKB","RCAN1","ENSMUSG00000022951",80.3061498617067,0.25711505424078,0.210907792679502,1.21908750252531,0.222810982769875,0.944668320484701,"Rcan1"
"53","HALLMARK_TNFA_SIGNALING_VIA_NFKB","DUSP2","ENSMUSG00000027368",9.25018976684805,-2.13967048790949,0.708998774794356,-3.01787614305835,0.00254552919231004,0.18598820629294,"Dusp2"
"54","HALLMARK_TNFA_SIGNALING_VIA_NFKB","EHD1","ENSMUSG00000024772",163.374695780252,-0.178306661569965,0.151895957016125,-1.1738736505741,0.240445638000527,0.964356348519683,"Ehd1"
"55","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IER2","ENSMUSG00000053560",50.9389097171558,0.519444090980937,0.23359415398723,2.22370329956688,0.0261684130938149,0.559272006887671,"Ier2"
"56","HALLMARK_TNFA_SIGNALING_VIA_NFKB","REL","ENSMUSG00000020275",38.2344792012074,0.22076448004541,0.275362359420257,0.801723519911012,0.422712907453742,0.990347150858665,"Rel"
"57","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CFLAR","ENSMUSG00000026031",166.599339735769,-0.0184291730647113,0.335182116773826,-0.0549825666180957,0.956152352604565,0.998546647983487,"Cflar"
"58","HALLMARK_TNFA_SIGNALING_VIA_NFKB","RIPK2","ENSMUSG00000041135",30.521108593174,0.373242722495037,0.295936498052339,1.26122571886698,0.207227534945758,0.939044985905747,"Ripk2"
"59","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NFKBIE","ENSMUSG00000023947",14.5625411179142,-0.189725990613559,0.40976932534494,-0.463006815978353,0.64335948150334,0.994621934102415,"Nfkbie"
"60","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NR4A3","ENSMUSG00000028341",4.89472443428228,-0.378398101424926,0.741053507973963,-0.51062183412297,0.609615884009118,0.994414110300892,"Nr4a3"
"61","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PHLDA1","ENSMUSG00000020205",122.275067044282,-0.01094763579135,0.225005401462648,-0.0486549910365922,0.96119424531286,0.998546647983487,"Phlda1"
"62","HALLMARK_TNFA_SIGNALING_VIA_NFKB","IER5","ENSMUSG00000056708",268.592498157805,-0.184910571561785,0.17776962403275,-1.04016967222544,0.298261078917438,0.98468474800108,"Ier5"
"63","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TNFSF9","ENSMUSG00000035678",0.0862239732547528,-0.961941963903552,4.07484258533947,-0.236068496821065,0.813379519016091,NA,"Tnfsf9"
"64","HALLMARK_TNFA_SIGNALING_VIA_NFKB","GEM","ENSMUSG00000028214",14.8697504875504,0.270479571567659,0.413372314022701,0.654324352145183,0.51290285992435,0.990347150858665,"Gem"
"65","HALLMARK_TNFA_SIGNALING_VIA_NFKB","GADD45A","ENSMUSG00000036390",38.9626805214765,-0.888986152219099,0.388513047978055,-2.28817579446987,0.0221272857316245,0.516292225662738,"Gadd45a"
"66","HALLMARK_TNFA_SIGNALING_VIA_NFKB","CXCL10","ENSMUSG00000034855",4.8466007178929,-1.02493921646175,0.761580907346176,-1.34580476818055,0.178365487292619,0.91908119150465,"Cxcl10"
"67","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PLK2","ENSMUSG00000021701",23.7761499370824,-0.499177633253038,0.320570555017923,-1.55715372307082,0.119433992530655,0.866884359604099,"Plk2"
"68","HALLMARK_TNFA_SIGNALING_VIA_NFKB","BHLHE40","ENSMUSG00000030103",63.5105029676672,-0.323105030404627,0.298030038786581,-1.08413578617826,0.278304597869368,0.977726334419528,"Bhlhe40"
"69","HALLMARK_TNFA_SIGNALING_VIA_NFKB","EGR2","ENSMUSG00000037868",58.8594335929294,0.125321117888119,0.224617670276085,0.557930806307813,0.576891634312092,0.994414110300892,"Egr2"
"70","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SOCS3","ENSMUSG00000053113",100.09080826766,-0.0629722072088508,0.246451593180158,-0.255515520903196,0.798324957429791,0.996612340417765,"Socs3"
"71","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SLC2A6","ENSMUSG00000036067",0.685967048133555,-2.32230872959595,2.1664282632345,-1.07195274775853,0.283741256340246,NA,"Slc2a6"
"72","HALLMARK_TNFA_SIGNALING_VIA_NFKB","PTGER4","ENSMUSG00000039942",168.613716007614,0.0570172210100229,0.173115954218756,0.329358557778989,0.741884687996152,0.996612340417765,"Ptger4"
"73","HALLMARK_TNFA_SIGNALING_VIA_NFKB","DUSP5","ENSMUSG00000034765",32.7747303998661,0.106901392450931,0.387066448399869,0.276183567170084,0.782407078066881,0.996612340417765,"Dusp5"
"74","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SERPINB2","ENSMUSG00000062345",198.325473066384,0.300390819076054,0.166699778499059,1.80198691192472,0.0715474647672076,0.782130412087695,"Serpinb2"
"75","HALLMARK_TNFA_SIGNALING_VIA_NFKB","NFIL3","ENSMUSG00000056749",11.2991916232308,-0.300161514786347,0.565301085804697,-0.530976363434844,0.595435158643617,0.994414110300892,"Nfil3"
"76","HALLMARK_TNFA_SIGNALING_VIA_NFKB","SERPINE1","ENSMUSG00000037411",8.5816342892414,-0.181637415298727,0.562869890340189,-0.322698759368615,0.746923391804035,0.996612340417765,"Serpine1"
"77","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TRIB1","ENSMUSG00000032501",162.294008266045,-0.265467124186278,0.168825648449386,-1.57243361198086,0.115850024261805,0.862500925462828,"Trib1"
"78","HALLMARK_TNFA_SIGNALING_VIA_NFKB","TIPARP","ENSMUSG00000034640",29.6864287072239,-0.525346569262499,0.35986666917399,-1.45983669581942,0.144334960673107,0.889137791534173,"Tiparp"
