"pathway","SYMBOL","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"29","KEGG_N_GLYCAN_BIOSYNTHESIS","MAN2A2","ENSMUSG00000038886",2339.93015581656,0.321948774042971,0.1561324287645,2.06202373581581,0.039205476240006,0.11916392978824
"30","KEGG_N_GLYCAN_BIOSYNTHESIS","MAN1A1","ENSMUSG00000003746",5854.01842858313,0.224444504610638,0.131472657957418,1.70715727587504,0.0877928236885949,0.217022040746982
"31","KEGG_N_GLYCAN_BIOSYNTHESIS","MAN2A1","ENSMUSG00000024085",2881.36764788713,0.606034273030469,0.173599910895329,3.49098262726571,0.000481247545127201,0.00345557825258061
"32","KEGG_N_GLYCAN_BIOSYNTHESIS","ST6GAL1","ENSMUSG00000022885",1603.41611158142,0.721015091452805,0.135053757857707,5.33872661442318,9.36016601155751e-08,2.15252548223468e-06
"33","KEGG_N_GLYCAN_BIOSYNTHESIS","B4GALT3","ENSMUSG00000052423",865.847084767845,-0.245792867106091,0.111697066175331,-2.20053109291403,0.0277692364235143,0.0913156849334385
"34","KEGG_N_GLYCAN_BIOSYNTHESIS","ALG5","ENSMUSG00000036632",503.469483217011,-0.17508579429561,0.141731210773,-1.2353368982082,0.216705146730162,0.406378188162363
"35","KEGG_N_GLYCAN_BIOSYNTHESIS","B4GALT2","ENSMUSG00000028541",215.153247349313,-0.441127833725567,0.25703628605928,-1.71620840189011,0.0861239059829898,0.213793098023167
"36","KEGG_N_GLYCAN_BIOSYNTHESIS","MGAT5B","ENSMUSG00000043857",8.05800533035741,0.0343850269968933,0.682516448137496,0.0503797777924999,0.959819750903654,0.98085146261121
"37","KEGG_N_GLYCAN_BIOSYNTHESIS","MOGS","ENSMUSG00000030036",849.398985926271,0.18279098254273,0.132191613213166,1.3827729165236,0.166734505874667,0.342337868444795
"38","KEGG_N_GLYCAN_BIOSYNTHESIS","FUT8","ENSMUSG00000021065",592.226281832483,0.225206498239948,0.131020275703833,1.71886753428164,0.0856384949290317,0.212920847433113
"39","KEGG_N_GLYCAN_BIOSYNTHESIS","MGAT1","ENSMUSG00000020346",2396.15460226799,0.195229031863912,0.130850911297711,1.49199596646086,0.135700202749254,0.29645032127101
"40","KEGG_OTHER_GLYCAN_DEGRADATION","ENGASE","ENSMUSG00000033857",691.157650715333,-0.0611457283054625,0.132929524803869,-0.459986059497917,0.645526226754477,0.795628893387449
"41","KEGG_OTHER_GLYCAN_DEGRADATION","GLB1","ENSMUSG00000045594",567.224517628183,-0.621671564319006,0.141071079650448,-4.40679667199975,1.0491058343146e-05,0.000132845452771961
"42","KEGG_OTHER_GLYCAN_DEGRADATION","MANBA","ENSMUSG00000028164",920.141638037184,-0.174112892941804,0.111299953409104,-1.5643572850549,0.117733686072958,0.267177840779413
"43","KEGG_OTHER_GLYCAN_DEGRADATION","GBA","ENSMUSG00000028048",823.301428655178,0.345318899168055,0.105311826351582,3.27901348909489,0.00104170656464789,0.00655623055888315
"44","KEGG_OTHER_GLYCAN_DEGRADATION","NEU4","ENSMUSG00000034000",0,NA,NA,NA,NA,NA
"45","KEGG_OTHER_GLYCAN_DEGRADATION","NEU2","ENSMUSG00000079434",10.8308096355825,-1.40367535756364,0.518368276295546,-2.70787280347253,0.00677159697028869,0.0302291934789087
"46","KEGG_OTHER_GLYCAN_DEGRADATION","NEU1","ENSMUSG00000007038",1660.61951639623,0.315470027112462,0.113661335729181,2.77552630442535,0.00551124409182913,0.0255471833311702
"47","KEGG_OTHER_GLYCAN_DEGRADATION","FUCA1","ENSMUSG00000028673",2634.45920152683,-0.184449358003307,0.135609238625377,-1.3601533337478,0.173781406553086,0.352184477598408
"48","KEGG_OTHER_GLYCAN_DEGRADATION","FUCA2","ENSMUSG00000019810",586.666012698557,-0.335212279472545,0.122180143112731,-2.74359049623355,0.00607712951349812,0.027624653661292
"49","KEGG_OTHER_GLYCAN_DEGRADATION","AGA","ENSMUSG00000031521",376.569272778713,-0.30475405528343,0.12166643770838,-2.50483256536112,0.012250937256691,0.0483182019266476
"50","KEGG_OTHER_GLYCAN_DEGRADATION","MAN2C1","ENSMUSG00000032295",1584.71779739461,0.0426091631466792,0.0933200915270964,0.456591527605899,0.647964670017775,0.797159442424465
"51","KEGG_OTHER_GLYCAN_DEGRADATION","MAN2B2","ENSMUSG00000029119",1218.24177761822,0.0192356187700683,0.125128028542902,0.15372749809986,0.877824602149479,0.936409724623632
"52","KEGG_OTHER_GLYCAN_DEGRADATION","NEU3","ENSMUSG00000035239",69.1632641731203,0.253051480390854,0.224487478757555,1.12724095700744,0.259640618176957,0.456482071000539
"53","KEGG_OTHER_GLYCAN_DEGRADATION","HEXB","ENSMUSG00000021665",1345.38036399549,0.0399616042004869,0.10890341246691,0.36694538118931,0.713659759719516,0.839337779873631
"54","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT4","ENSMUSG00000090035",443.129895316781,-0.0147276860093386,0.118649747451079,-0.124127411357627,0.901214394867568,0.947029779129397
"55","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT15","ENSMUSG00000021903",1995.88188386047,-0.885572295358898,0.237347507389998,-3.73112111054854,0.000190629547588227,0.00158343380147314
"56","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNTL5","ENSMUSG00000028938",0.124078461415875,-0.733048232473456,3.5338115409304,-0.207438405807135,0.835667491340832,NA
"57","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT6","ENSMUSG00000037280",1693.8305649653,1.24145788279303,0.178250288815762,6.9646893199494,3.29129263077521e-12,2.15090139614363e-10
"58","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT5","ENSMUSG00000026828",23.0823939617347,0.327754824465414,0.525218967186983,0.624034631157427,0.53260484192701,0.711583304733081
"59","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT16","ENSMUSG00000021130",910.521460242396,0.0363540473315402,0.213291383080652,0.170443113108764,0.864661668786404,0.929330117803344
"60","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNTL6","ENSMUSG00000096914",2.24875003922864,-2.3371237084291,1.2960183993921,-1.80331059306359,0.0713394499268621,0.186272724799548
"61","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT13","ENSMUSG00000060988",8.96711088390428,-1.82053240516549,0.561532247906098,-3.24207988402107,0.00118660756173985,0.00733013244316169
"62","KEGG_O_GLYCAN_BIOSYNTHESIS","GCNT3","ENSMUSG00000032226",0.86682738280449,1.31161779171127,1.89815650345203,0.690995599849606,0.489568306234616,NA
"63","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT10","ENSMUSG00000020520",1571.63284580774,0.697220802513602,0.119466858357597,5.83610226383145,5.3436105922215e-09,1.69770618984563e-07
"64","KEGG_O_GLYCAN_BIOSYNTHESIS","ST6GALNAC1","ENSMUSG00000009588",1.12564393426894,-1.8256358614522,2.28238004712706,-0.79988250149234,0.423778877016562,NA
"65","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT9","ENSMUSG00000033316",77.8006508182317,0.866272910925539,0.222109532113384,3.90020591499565,9.6110908596367e-05,0.000885669956904764
"66","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT7","ENSMUSG00000031608",595.637949461036,0.454848394712288,0.10540312856779,4.31532157434733,1.59370732902444e-05,0.000189911425572324
"67","KEGG_O_GLYCAN_BIOSYNTHESIS","GCNT4","ENSMUSG00000091387",216.278392944747,-0.0336328204428991,0.220394110891566,-0.152603081392889,0.878711294864401,0.936871648006853
"68","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT11","ENSMUSG00000038072",762.927009497041,-0.130579218617546,0.184066567055925,-0.709413016747755,0.478068212408426,0.666795520918673
"69","KEGG_O_GLYCAN_BIOSYNTHESIS","GCNT1","ENSMUSG00000038843",255.575197772762,0.845812762152437,0.19791935851236,4.27352214816124,1.92409162254001e-05,0.000223352535677761
"70","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT14","ENSMUSG00000024064",9.65810477717643,1.72659743542609,0.536203491421742,3.2200413892271,0.00128172090032004,0.00782638034077742
"71","KEGG_O_GLYCAN_BIOSYNTHESIS","B3GNT6","ENSMUSG00000074004",5.59427287956119,-1.01170967678365,0.625738334512718,-1.61682546998099,0.105915959875587,0.247933630400221
"72","KEGG_O_GLYCAN_BIOSYNTHESIS","C1GALT1","ENSMUSG00000042460",1511.12508369424,0.219326642241138,0.0962162804164328,2.27951695172451,0.0226363534503204,0.0782627381722026
"73","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT18","ENSMUSG00000038296",915.885684846511,-1.26133844088263,0.165272703731776,-7.63186184047477,2.31387341210576e-14,2.54169148049979e-12
"74","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT12","ENSMUSG00000039774",322.973224532429,1.07125530256069,0.143571220002815,7.46149055876017,8.55490937408896e-14,7.9579924992933e-12
"75","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT3","ENSMUSG00000026994",619.396354401408,-1.11361567627255,0.324910843313363,-3.42745001956896,0.00060927844980485,0.00421797159467648
"76","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT17","ENSMUSG00000034040",223.829352151796,0.520964575834014,0.266156878527282,1.95735905349,0.0503052690325631,0.14373884831715
"77","KEGG_O_GLYCAN_BIOSYNTHESIS","GALNT1","ENSMUSG00000000420",2763.20970965456,0.248741711986464,0.11514301744012,2.1602848137606,0.0307506278583279,0.0990224880558754
"78","KEGG_O_GLYCAN_BIOSYNTHESIS","ST3GAL2","ENSMUSG00000031749",1337.99345710484,-0.147155160286676,0.193463552965631,-0.76063505518695,0.446875075548589,0.639618601687961
"79","KEGG_O_GLYCAN_BIOSYNTHESIS","ST3GAL1","ENSMUSG00000013846",4157.34216959717,0.165581656324728,0.135431436944927,1.22262349170866,0.221471936105559,0.411963335661673
"80","KEGG_O_GLYCAN_BIOSYNTHESIS","B4GALT5","ENSMUSG00000017929",796.327451325201,0.826130679718108,0.235707462082935,3.50489828543243,0.000456781761526293,0.00331447651345027
"81","KEGG_O_GLYCAN_BIOSYNTHESIS","C1GALT1C1","ENSMUSG00000048970",282.003853329346,-0.266195076029052,0.146581211912305,-1.81602452699265,0.0693666098225228,0.182575816906056
"82","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HS3ST3A1","ENSMUSG00000047759",28.5812155585316,-0.597168523713449,0.313728240798341,-1.90345798068367,0.056980811590749,0.158053826750914
"83","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HPSE","ENSMUSG00000035273",419.925461403472,0.353159179218095,0.28171964518507,1.25358378534835,0.209993327841558,0.39877954213717
"84","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HPSE2","ENSMUSG00000074852",36.3649919148884,-1.84438508312211,0.330970268242995,-5.57266093088452,2.50877557804075e-08,6.75472287641714e-07
"85","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","GLB1","ENSMUSG00000045594",567.224517628183,-0.621671564319006,0.141071079650448,-4.40679667199975,1.0491058343146e-05,0.000132845452771961
"86","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","GUSB","ENSMUSG00000025534",1315.01274209069,0.238470563282068,0.145766925317827,1.63597169084902,0.101845512326335,0.240779813972655
"87","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HYAL3","ENSMUSG00000036091",51.0836881913838,-0.328439215081035,0.259017320985001,-1.26802027691443,0.204790709509857,0.392167372226266
"88","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","GNS","ENSMUSG00000034707",3838.52711620792,-0.0074310265987534,0.120527593983706,-0.0616541519924309,0.950838251875592,0.974769695168927
"89","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HYAL4","ENSMUSG00000029680",0,NA,NA,NA,NA,NA
"90","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HYAL1","ENSMUSG00000010051",84.955974965469,-0.443875236910132,0.212794460129381,-2.08593417629506,0.0369845859762061,0.114046391667109
"91","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HYAL2","ENSMUSG00000010047",682.195323127505,-0.351973554603869,0.128819512754377,-2.73229999926318,0.00628938437658596,0.0284268060321463
"92","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HGSNAT","ENSMUSG00000037260",820.879409789343,-0.0488561051209784,0.132751017493051,-0.368028102862081,0.712852279491169,0.838905426474364
"93","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","GALNS","ENSMUSG00000015027",265.905861337004,0.190593349268448,0.155325124721025,1.22706065493762,0.219799794396504,0.410068377598011
"94","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","IDUA","ENSMUSG00000033540",330.407441150675,0.223370212837627,0.177684744498729,1.25711531098397,0.208711883707677,0.397099884151862
"95","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HS3ST3B1","ENSMUSG00000070407",462.815490030404,1.18549976478036,0.140960684711554,8.41014476629588,4.09504977478977e-17,7.68789753628941e-15
"96","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","SGSH","ENSMUSG00000005043",520.58631506303,0.130749178689347,0.1057871453992,1.23596471193121,0.216471680906007,0.406248335368044
"97","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","HEXB","ENSMUSG00000021665",1345.38036399549,0.0399616042004869,0.10890341246691,0.36694538118931,0.713659759719516,0.839337779873631
"98","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","NAGLU","ENSMUSG00000001751",667.051706290661,-0.13268049106234,0.119793802081734,-1.10757392082617,0.268045871494346,0.465865619611996
"99","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION","ARSB","ENSMUSG00000042082",1257.23014076916,0.190865164874791,0.237874029876185,0.802379162509407,0.422333662889598,0.616717046551625
"100","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","CHST2","ENSMUSG00000033350",278.857368505385,-0.445701951576645,0.263026781397962,-1.69451167370783,0.0901680953240231,0.220858894144989
"101","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B3GNT2","ENSMUSG00000051650",17.763707682975,-0.233938380782686,0.446082665899177,-0.52442831489794,0.599980666908763,0.763601673384251
"102","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","CHST1","ENSMUSG00000027221",562.734043723986,0.342343232135233,0.314886946529673,1.08719410540244,0.276951035347636,0.47469229910003
"103","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B4GALT1","ENSMUSG00000028413",3731.31756230073,0.259835319626861,0.0833968635527704,3.1156485814655,0.0018354085774442,0.0104994522251524
"104","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B3GNT7","ENSMUSG00000079445",280.826504760695,0.125696425384502,0.286092774443087,0.439355470019069,0.660403987065407,0.805856305403106
"105","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","ST3GAL2","ENSMUSG00000031749",1337.99345710484,-0.147155160286676,0.193463552965631,-0.76063505518695,0.446875075548589,0.639618601687961
"106","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B4GALT3","ENSMUSG00000052423",865.847084767845,-0.245792867106091,0.111697066175331,-2.20053109291403,0.0277692364235143,0.0913156849334385
"107","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","ST3GAL1","ENSMUSG00000013846",4157.34216959717,0.165581656324728,0.135431436944927,1.22262349170866,0.221471936105559,0.411963335661673
"108","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B4GALT2","ENSMUSG00000028541",215.153247349313,-0.441127833725567,0.25703628605928,-1.71620840189011,0.0861239059829898,0.213793098023167
"109","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","B4GALT4","ENSMUSG00000022793",503.048152144685,-0.693616410280459,0.195678144779495,-3.54468002066393,0.000393089970981316,0.00292190961424679
"110","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","CHST4","ENSMUSG00000035930",9.67504973334071,1.52137484016208,0.691639031528362,2.19966596853302,0.0278306029971962,0.0914301276638718
"111","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","ST3GAL3","ENSMUSG00000028538",349.829768207741,0.103484272952142,0.126952204012513,0.815143571213161,0.414990133629027,0.609224514791571
"112","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE","FUT8","ENSMUSG00000021065",592.226281832483,0.225206498239948,0.131020275703833,1.71886753428164,0.0856384949290317,0.212920847433113
"113","KEGG_GLYCEROLIPID_METABOLISM","MBOAT2","ENSMUSG00000020646",253.403059709102,-1.49533591111386,0.281510210698473,-5.3118354300673,1.08526589130216e-07,2.4655474060815e-06
"114","KEGG_GLYCEROLIPID_METABOLISM","GPAM","ENSMUSG00000024978",794.840898096818,-0.00446988736454376,0.209692059634979,-0.0213164359791435,0.982993232802731,0.994990356367474
"115","KEGG_GLYCEROLIPID_METABOLISM","LIPG","ENSMUSG00000053846",96.3543757854574,-1.46827701248574,0.377738185065353,-3.88702299777215,0.000101481142875329,0.000924839841799828
"116","KEGG_GLYCEROLIPID_METABOLISM","DGKZ","ENSMUSG00000040479",4124.87194636232,0.247604010854569,0.103876945067683,2.38362815438246,0.0171429144182549,0.0631273761860523
"117","KEGG_GLYCEROLIPID_METABOLISM","DGKE","ENSMUSG00000000276",706.976487093281,0.0709211327047467,0.122576929692026,0.578584672359929,0.562869449519056,0.734800998926483
"118","KEGG_GLYCEROLIPID_METABOLISM","DGKD","ENSMUSG00000070738",4088.10552597219,0.778273276884825,0.131609603108644,5.91349915585078,3.34915244690501e-09,1.11914801263811e-07
"119","KEGG_GLYCEROLIPID_METABOLISM","DGKH","ENSMUSG00000034731",361.389768146358,0.00622974157240701,0.173413986043535,0.0359241011324373,0.971342878343516,0.98833967698017
"120","KEGG_GLYCEROLIPID_METABOLISM","MBOAT1","ENSMUSG00000038732",1474.49957548545,-0.519351579169638,0.258639647661338,-2.00801224354309,0.0446419906306443,0.131287631517151
"121","KEGG_GLYCEROLIPID_METABOLISM","DGAT2","ENSMUSG00000030747",1829.81633811693,-0.102396724428831,0.501741495726985,-0.204082630798686,0.838288927309645,0.914484296819885
"122","KEGG_GLYCEROLIPID_METABOLISM","GK2","ENSMUSG00000050553",0,NA,NA,NA,NA,NA
"123","KEGG_GLYCEROLIPID_METABOLISM","GLA","ENSMUSG00000031266",1132.17767810228,0.188384354655567,0.189513127776164,0.994043826230706,0.320201531331602,0.520503921877276
"124","KEGG_GLYCEROLIPID_METABOLISM","ALDH7A1","ENSMUSG00000053644",2083.26711932037,-0.547636315705909,0.118890759922432,-4.60621427656112,4.10065845108191e-06,5.79621476203234e-05
"125","KEGG_GLYCEROLIPID_METABOLISM","AGK","ENSMUSG00000029916",361.467864198432,-0.0750342056963037,0.140766978643962,-0.533038404454823,0.594006995832593,0.758979075077271
"126","KEGG_GLYCEROLIPID_METABOLISM","TKFC","ENSMUSG00000034371",242.704701484717,-0.03225277072722,0.130086227014176,-0.247933785670525,0.804185638670113,0.895124110611572
"127","KEGG_GLYCEROLIPID_METABOLISM","AGPAT3","ENSMUSG00000001211",2080.65632915353,0.3246694721133,0.116737625829803,2.7811896105087,0.0054160094013484,0.0251642264164888
"128","KEGG_GLYCEROLIPID_METABOLISM","AWAT2","ENSMUSG00000031220",17.0483931345787,-0.589236109441205,0.466086992620216,-1.26421916674541,0.206151373228628,0.394042207381007
"129","KEGG_GLYCEROLIPID_METABOLISM","AGPAT4","ENSMUSG00000023827",431.304338220505,0.163793047862665,0.184883483056846,0.885925801237224,0.375657511669466,0.575273840400906
"130","KEGG_GLYCEROLIPID_METABOLISM","AKR1B1","ENSMUSG00000001642",2016.77266933077,0.363235666534715,0.137415581464488,2.64333682296855,0.00820933248603794,0.0351723911139356
"131","KEGG_GLYCEROLIPID_METABOLISM","PNLIPRP2","ENSMUSG00000025091",0.123750637393009,-0.733048232473457,3.5338115409304,-0.207438405807135,0.835667491340832,NA
"132","KEGG_GLYCEROLIPID_METABOLISM","PNLIPRP1","ENSMUSG00000042179",0.371491045729408,-0.730668435244737,2.64251748990511,-0.276504673303401,0.782160470738281,NA
"133","KEGG_GLYCEROLIPID_METABOLISM","PNLIP","ENSMUSG00000046008",0,NA,NA,NA,NA,NA
"134","KEGG_GLYCEROLIPID_METABOLISM","DGAT1","ENSMUSG00000022555",904.246993514073,0.631520913183144,0.174658731607963,3.61574200939837,0.000299488532817982,0.00231898676086395
"135","KEGG_GLYCEROLIPID_METABOLISM","GLYCTK","ENSMUSG00000020258",74.1791290261273,0.906437751809947,0.217058765334996,4.17600160219746,2.96677729447885e-05,0.000323478975228525
"136","KEGG_GLYCEROLIPID_METABOLISM","LPL","ENSMUSG00000015568",11832.5723683474,0.3848400599839,0.143399947500883,2.68368340916952,0.00728160231185904,0.0320418430305137
"137","KEGG_GLYCEROLIPID_METABOLISM","ALDH1B1","ENSMUSG00000035561",83.3002922155524,0.355450526106981,0.174061895815137,2.04209269606306,0.0411423372666875,0.123492791699762
"138","KEGG_GLYCEROLIPID_METABOLISM","DGKQ","ENSMUSG00000004815",418.511142263683,0.183348078126565,0.109967439580835,1.66729423568865,0.0954559122869268,0.229991838132928
"139","KEGG_GLYCEROLIPID_METABOLISM","DGKB","ENSMUSG00000036095",90.1330316925726,-1.00779165603621,0.343248360006259,-2.93604215914632,0.00332429139490937,0.0169819959785252
"140","KEGG_GLYCEROLIPID_METABOLISM","DGKG","ENSMUSG00000022861",33.6307022928149,0.234597551797478,0.287917803203421,0.81480738317432,0.415182574082716,0.609463700411015
"141","KEGG_GLYCEROLIPID_METABOLISM","AKR1A1","ENSMUSG00000028692",6767.37733852523,-0.305638981100718,0.101235427338494,-3.01909113376659,0.00253534253133611,0.0136596291715685
"142","KEGG_GLYCEROLIPID_METABOLISM","DGKA","ENSMUSG00000025357",6239.31150892568,0.877727565309671,0.140277531352932,6.25707878406663,3.9225528494133e-10,1.67711467687855e-08
